post_code,percent_population_exposed,date,Brand
3120,33.1,1/12/2024,Brand X
3125,38.17,1/12/2024,Brand X
3130,17.46,1/12/2024,Brand X
3135,15.07,1/12/2024,Brand X
3140,13.01,1/12/2024,Brand X
3145,47.1,1/12/2024,Brand X
3150,50.16,1/12/2024,Brand X
3155,35.59,1/12/2024,Brand X
3160,29.15,1/12/2024,Brand X
3165,46.6,1/12/2024,Brand X
3170,53.75,1/12/2024,Brand X
3175,9.47,1/12/2024,Brand X
3180,55.53,1/12/2024,Brand X
3185,12.75,1/12/2024,Brand X
3190,14.3,1/12/2024,Brand X
3195,26.82,1/12/2024,Brand X
3200,11.95,1/12/2024,Brand X
3205,52.32,1/12/2024,Brand X
3210,49.39,1/12/2024,Brand X
3215,15.25,1/12/2024,Brand X
3220,12.59,1/12/2024,Brand X
3225,13.91,1/12/2024,Brand X
3230,12.64,1/12/2024,Brand X
3235,13.38,1/12/2024,Brand X
3240,48.96,1/12/2024,Brand X
3245,47.61,1/12/2024,Brand X
3250,8.36,1/12/2024,Brand X
3260,13.55,1/12/2024,Brand X
3270,32.91,1/12/2024,Brand X
3280,15.24,1/12/2024,Brand X
3290,15.4,1/12/2024,Brand X
3300,32.48,1/12/2024,Brand X
3310,34.31,1/12/2024,Brand X
3320,23.98,1/12/2024,Brand X
3330,15.15,1/12/2024,Brand X
3340,44.69,1/12/2024,Brand X
3350,18.46,1/12/2024,Brand X
3360,15.56,1/12/2024,Brand X
3370,10.66,1/12/2024,Brand X
3380,13.31,1/12/2024,Brand X
3390,11.39,1/12/2024,Brand X
3400,34.65,1/12/2024,Brand X
3410,12.73,1/12/2024,Brand X
3420,8.43,1/12/2024,Brand X
3430,40.51,1/12/2024,Brand X
3440,36.46,1/12/2024,Brand X
3450,44.92,1/12/2024,Brand X
3460,30.06,1/12/2024,Brand X
3470,12.45,1/12/2024,Brand X
3480,13.77,1/12/2024,Brand X
3490,14,1/12/2024,Brand X
3500,18.78,1/12/2024,Brand X
3515,15.44,1/12/2024,Brand X
3530,45.22,1/12/2024,Brand X
3545,28.9,1/12/2024,Brand X
3560,15.74,1/12/2024,Brand X
3575,52.78,1/12/2024,Brand X
3590,49.13,1/12/2024,Brand X
3605,12.73,1/12/2024,Brand X
3620,14.14,1/12/2024,Brand X
3635,15.87,1/12/2024,Brand X
3650,30.22,1/12/2024,Brand X
3665,48.64,1/12/2024,Brand X
3680,13.48,1/12/2024,Brand X
3695,11.7,1/12/2024,Brand X
3710,34.4,1/12/2024,Brand X
3725,15.61,1/12/2024,Brand X
3740,13.21,1/12/2024,Brand X
3755,40.84,1/12/2024,Brand X
3770,18.02,1/12/2024,Brand X
3785,11.69,1/12/2024,Brand X
3800,47.32,1/12/2024,Brand X
3815,30.65,1/12/2024,Brand X
3830,10.31,1/12/2024,Brand X
3845,40.71,1/12/2024,Brand X
3860,30.03,1/12/2024,Brand X
3875,10.68,1/12/2024,Brand X
3890,19.6,1/12/2024,Brand X
3905,27.57,1/12/2024,Brand X
3920,7.54,1/12/2024,Brand X
3935,16.64,1/12/2024,Brand X
3950,44.39,1/12/2024,Brand X
3965,12.91,1/12/2024,Brand X
3980,47.15,1/12/2024,Brand X
3995,12.9,1/12/2024,Brand X
4000,12.54,1/12/2024,Brand X
4005,39.14,1/12/2024,Brand X
4010,33.06,1/12/2024,Brand X
4015,37.14,1/12/2024,Brand X
4020,40.46,1/12/2024,Brand X
4025,13.93,1/12/2024,Brand X
4030,13.68,1/12/2024,Brand X
4035,16.4,1/12/2024,Brand X
4040,49.39,1/12/2024,Brand X
4045,18.55,1/12/2024,Brand X
4050,13.78,1/12/2024,Brand X
4055,42.83,1/12/2024,Brand X
4060,55.11,1/12/2024,Brand X
4065,19.62,1/12/2024,Brand X
4070,42.93,1/12/2024,Brand X
4075,11.16,1/12/2024,Brand X
4080,8.38,1/12/2024,Brand X
4085,47.72,1/12/2024,Brand X
4090,7.31,1/12/2024,Brand X
4095,9.58,1/12/2024,Brand X
4100,17.99,1/12/2024,Brand X
4105,7.25,1/12/2024,Brand X
4110,47.67,1/12/2024,Brand X
4115,35.51,1/12/2024,Brand X
4120,49.62,1/12/2024,Brand X
4125,11.29,1/12/2024,Brand X
4130,10.77,1/12/2024,Brand X
4135,12.19,1/12/2024,Brand X
4140,13.87,1/12/2024,Brand X
4145,15.71,1/12/2024,Brand X
4150,37.7,1/12/2024,Brand X
4155,39.75,1/12/2024,Brand X
4160,40.26,1/12/2024,Brand X
4165,44.61,1/12/2024,Brand X
4170,31.01,1/12/2024,Brand X
4175,17.78,1/12/2024,Brand X
4180,15.52,1/12/2024,Brand X
4185,7.89,1/12/2024,Brand X
4190,47.22,1/12/2024,Brand X
4195,14.32,1/12/2024,Brand X
4200,30.58,1/12/2024,Brand X
4210,28.85,1/12/2024,Brand X
4220,16.69,1/12/2024,Brand X
4230,41.92,1/12/2024,Brand X
4240,33.71,1/12/2024,Brand X
4250,37.75,1/12/2024,Brand X
4260,43.45,1/12/2024,Brand X
4270,28.28,1/12/2024,Brand X
4280,39.21,1/12/2024,Brand X
4290,14.62,1/12/2024,Brand X
4300,43.74,1/12/2024,Brand X
4310,8.57,1/12/2024,Brand X
4320,48.08,1/12/2024,Brand X
4330,47.77,1/12/2024,Brand X
4340,13.94,1/12/2024,Brand X
4350,13.37,1/12/2024,Brand X
4360,54.51,1/12/2024,Brand X
4370,9.83,1/12/2024,Brand X
4380,47.02,1/12/2024,Brand X
4390,12.22,1/12/2024,Brand X
4400,15.33,1/12/2024,Brand X
4410,7.81,1/12/2024,Brand X
4420,43.58,1/12/2024,Brand X
4430,14.81,1/12/2024,Brand X
4440,16.25,1/12/2024,Brand X
4450,25,1/12/2024,Brand X
4460,30.11,1/12/2024,Brand X
4470,10.46,1/12/2024,Brand X
4480,50.17,1/12/2024,Brand X
4490,17.48,1/12/2024,Brand X
4500,18.05,1/12/2024,Brand X
4515,10.91,1/12/2024,Brand X
4530,16.53,1/12/2024,Brand X
4545,11.93,1/12/2024,Brand X
4560,33.06,1/12/2024,Brand X
4575,43.14,1/12/2024,Brand X
4590,13.76,1/12/2024,Brand X
4605,9.66,1/12/2024,Brand X
4620,11.67,1/12/2024,Brand X
4635,34.4,1/12/2024,Brand X
4650,14.99,1/12/2024,Brand X
4665,30.19,1/12/2024,Brand X
4680,30.46,1/12/2024,Brand X
4695,10.56,1/12/2024,Brand X
4710,10.29,1/12/2024,Brand X
4725,15.95,1/12/2024,Brand X
4740,14.24,1/12/2024,Brand X
4755,44.85,1/12/2024,Brand X
4770,11.33,1/12/2024,Brand X
4785,56.87,1/12/2024,Brand X
4800,13.72,1/12/2024,Brand X
4820,14.69,1/12/2024,Brand X
4840,39.01,1/12/2024,Brand X
4860,30,1/12/2024,Brand X
4880,6.81,1/12/2024,Brand X
4900,10.29,1/12/2024,Brand X
4920,17.15,1/12/2024,Brand X
4940,16.2,1/12/2024,Brand X
4960,13.07,1/12/2024,Brand X
4980,10.76,1/12/2024,Brand X
5000,11.61,1/12/2024,Brand X
5005,12.47,1/12/2024,Brand X
5010,9.39,1/12/2024,Brand X
5015,12.41,1/12/2024,Brand X
5020,13.6,1/12/2024,Brand X
5025,54.94,1/12/2024,Brand X
5030,18.21,1/12/2024,Brand X
5035,14.23,1/12/2024,Brand X
5040,51.34,1/12/2024,Brand X
5045,11.14,1/12/2024,Brand X
5050,19.34,1/12/2024,Brand X
5055,32.92,1/12/2024,Brand X
5060,9.44,1/12/2024,Brand X
5065,16.92,1/12/2024,Brand X
5070,9.35,1/12/2024,Brand X
5075,11.78,1/12/2024,Brand X
5080,28.94,1/12/2024,Brand X
5085,15.26,1/12/2024,Brand X
5090,13.95,1/12/2024,Brand X
5095,41.82,1/12/2024,Brand X
5100,11.91,1/12/2024,Brand X
5105,30.49,1/12/2024,Brand X
5110,14.12,1/12/2024,Brand X
5115,44.47,1/12/2024,Brand X
5120,46.33,1/12/2024,Brand X
5125,19.68,1/12/2024,Brand X
5130,11.13,1/12/2024,Brand X
5135,15.87,1/12/2024,Brand X
5140,14.9,1/12/2024,Brand X
5145,12.54,1/12/2024,Brand X
5150,14.6,1/12/2024,Brand X
5155,14.75,1/12/2024,Brand X
5160,48.95,1/12/2024,Brand X
5165,45.5,1/12/2024,Brand X
5170,17.41,1/12/2024,Brand X
5175,10.51,1/12/2024,Brand X
5180,11.73,1/12/2024,Brand X
5185,49.56,1/12/2024,Brand X
5190,8.62,1/12/2024,Brand X
5195,14.56,1/12/2024,Brand X
5200,50.55,1/12/2024,Brand X
5215,15.39,1/12/2024,Brand X
5230,28.97,1/12/2024,Brand X
5245,38.45,1/12/2024,Brand X
5260,50.79,1/12/2024,Brand X
5275,52.77,1/12/2024,Brand X
5290,13.27,1/12/2024,Brand X
5305,15.33,1/12/2024,Brand X
5320,49.31,1/12/2024,Brand X
5335,50.12,1/12/2024,Brand X
5350,16.38,1/12/2024,Brand X
5365,13.23,1/12/2024,Brand X
5380,36.94,1/12/2024,Brand X
5395,16.68,1/12/2024,Brand X
5410,12.5,1/12/2024,Brand X
5425,35.82,1/12/2024,Brand X
5440,35.75,1/12/2024,Brand X
5455,11.4,1/12/2024,Brand X
5470,35.96,1/12/2024,Brand X
5485,40.72,1/12/2024,Brand X
5500,36.12,1/12/2024,Brand X
5515,28.63,1/12/2024,Brand X
5530,32.77,1/12/2024,Brand X
5545,11.82,1/12/2024,Brand X
5560,12.3,1/12/2024,Brand X
5575,10.85,1/12/2024,Brand X
5590,8.74,1/12/2024,Brand X
5605,9.66,1/12/2024,Brand X
5620,10.16,1/12/2024,Brand X
5635,7.53,1/12/2024,Brand X
5650,11.64,1/12/2024,Brand X
5665,12.96,1/12/2024,Brand X
5680,13.05,1/12/2024,Brand X
5695,6.72,1/12/2024,Brand X
5710,10.38,1/12/2024,Brand X
5725,31.32,1/12/2024,Brand X
5740,57.66,1/12/2024,Brand X
5755,17.41,1/12/2024,Brand X
5770,14.58,1/12/2024,Brand X
5785,16.97,1/12/2024,Brand X
5800,15.17,1/12/2024,Brand X
5820,11.75,1/12/2024,Brand X
5840,10.29,1/12/2024,Brand X
5860,6.59,1/12/2024,Brand X
5880,11.46,1/12/2024,Brand X
5900,15.6,1/12/2024,Brand X
5920,12.61,1/12/2024,Brand X
5940,15.97,1/12/2024,Brand X
5960,8.64,1/12/2024,Brand X
5980,15.51,1/12/2024,Brand X
6000,8.97,1/12/2024,Brand X
6005,38.04,1/12/2024,Brand X
6010,24.35,1/12/2024,Brand X
6015,11.04,1/12/2024,Brand X
6020,51.13,1/12/2024,Brand X
6025,17.51,1/12/2024,Brand X
6030,14.66,1/12/2024,Brand X
6035,12.5,1/12/2024,Brand X
6040,43.96,1/12/2024,Brand X
6045,37.67,1/12/2024,Brand X
6050,12.65,1/12/2024,Brand X
6055,16.48,1/12/2024,Brand X
6060,51.14,1/12/2024,Brand X
6065,14.09,1/12/2024,Brand X
6070,15.97,1/12/2024,Brand X
6075,13.47,1/12/2024,Brand X
6080,25.58,1/12/2024,Brand X
6085,28.47,1/12/2024,Brand X
6090,13.54,1/12/2024,Brand X
6095,50.06,1/12/2024,Brand X
6100,9.74,1/12/2024,Brand X
6105,35.57,1/12/2024,Brand X
6110,9.22,1/12/2024,Brand X
6115,52.77,1/12/2024,Brand X
6120,10.98,1/12/2024,Brand X
6125,25.69,1/12/2024,Brand X
6130,13.98,1/12/2024,Brand X
6135,10.96,1/12/2024,Brand X
6140,19.18,1/12/2024,Brand X
6145,11.3,1/12/2024,Brand X
6150,16.44,1/12/2024,Brand X
6155,34.24,1/12/2024,Brand X
6160,12.06,1/12/2024,Brand X
6165,39.06,1/12/2024,Brand X
6170,15.69,1/12/2024,Brand X
6175,10.5,1/12/2024,Brand X
6180,10.29,1/12/2024,Brand X
6185,35.48,1/12/2024,Brand X
6190,44.88,1/12/2024,Brand X
6195,39.05,1/12/2024,Brand X
6200,10.24,1/12/2024,Brand X
6215,48.42,1/12/2024,Brand X
6230,13.49,1/12/2024,Brand X
6245,25.43,1/12/2024,Brand X
6260,52.77,1/12/2024,Brand X
6275,48.89,1/12/2024,Brand X
6290,14.51,1/12/2024,Brand X
6305,8.35,1/12/2024,Brand X
6320,8.76,1/12/2024,Brand X
6335,44.67,1/12/2024,Brand X
6350,13.62,1/12/2024,Brand X
6365,29.78,1/12/2024,Brand X
6380,10.6,1/12/2024,Brand X
6395,17.26,1/12/2024,Brand X
6410,33.69,1/12/2024,Brand X
6425,17.1,1/12/2024,Brand X
6440,43.62,1/12/2024,Brand X
6455,29.04,1/12/2024,Brand X
6470,15.34,1/12/2024,Brand X
6485,17.12,1/12/2024,Brand X
6500,8.67,1/12/2024,Brand X
6520,11.85,1/12/2024,Brand X
6540,10.57,1/12/2024,Brand X
6560,10.09,1/12/2024,Brand X
6580,14.12,1/12/2024,Brand X
6600,14.36,1/12/2024,Brand X
6620,19.29,1/12/2024,Brand X
6640,31.76,1/12/2024,Brand X
6660,14.45,1/12/2024,Brand X
6680,14.64,1/12/2024,Brand X
6700,15.52,1/12/2024,Brand X
6720,12.76,1/12/2024,Brand X
6740,43.82,1/12/2024,Brand X
6760,10.24,1/12/2024,Brand X
6780,19.25,1/12/2024,Brand X
6800,36.27,1/12/2024,Brand X
6820,8.09,1/12/2024,Brand X
6840,15.19,1/12/2024,Brand X
6860,9.36,1/12/2024,Brand X
6880,9.17,1/12/2024,Brand X
6900,51.68,1/12/2024,Brand X
6920,15.75,1/12/2024,Brand X
6940,17.24,1/12/2024,Brand X
6960,18.41,1/12/2024,Brand X
6980,13.99,1/12/2024,Brand X
7000,14.88,1/12/2024,Brand X
7005,7.82,1/12/2024,Brand X
7010,13.74,1/12/2024,Brand X
7015,17.44,1/12/2024,Brand X
7020,11.15,1/12/2024,Brand X
7025,11.09,1/12/2024,Brand X
7030,12.45,1/12/2024,Brand X
7035,10.2,1/12/2024,Brand X
7040,29.73,1/12/2024,Brand X
7045,11.1,1/12/2024,Brand X
7050,14.24,1/12/2024,Brand X
7055,37.45,1/12/2024,Brand X
7060,10.98,1/12/2024,Brand X
7065,8.03,1/12/2024,Brand X
7070,8.04,1/12/2024,Brand X
7075,9.61,1/12/2024,Brand X
7080,53.29,1/12/2024,Brand X
7085,52.01,1/12/2024,Brand X
7090,52.44,1/12/2024,Brand X
7095,38.56,1/12/2024,Brand X
7100,12.06,1/12/2024,Brand X
7110,55.01,1/12/2024,Brand X
7120,52.62,1/12/2024,Brand X
7130,8.71,1/12/2024,Brand X
7140,7.92,1/12/2024,Brand X
7150,16.18,1/12/2024,Brand X
7160,52.77,1/12/2024,Brand X
7170,8.81,1/12/2024,Brand X
7180,10.76,1/12/2024,Brand X
7190,37.47,1/12/2024,Brand X
7200,11.09,1/12/2024,Brand X
7210,40.26,1/12/2024,Brand X
7220,12.52,1/12/2024,Brand X
7230,14.96,1/12/2024,Brand X
7240,55.74,1/12/2024,Brand X
7250,10.7,1/12/2024,Brand X
7260,14.53,1/12/2024,Brand X
7270,17.49,1/12/2024,Brand X
7280,9.35,1/12/2024,Brand X
7290,41.19,1/12/2024,Brand X
7300,49.96,1/12/2024,Brand X
7315,24.4,1/12/2024,Brand X
7330,29.89,1/12/2024,Brand X
7345,7.86,1/12/2024,Brand X
7360,41.95,1/12/2024,Brand X
7375,48.89,1/12/2024,Brand X
7390,46.58,1/12/2024,Brand X
7405,13.2,1/12/2024,Brand X
7420,9.9,1/12/2024,Brand X
7435,9.12,1/12/2024,Brand X
7450,41.8,1/12/2024,Brand X
7465,13.43,1/12/2024,Brand X
7480,42.03,1/12/2024,Brand X
7495,13.25,1/12/2024,Brand X
7510,14.45,1/12/2024,Brand X
7525,16.58,1/12/2024,Brand X
7540,25.47,1/12/2024,Brand X
7555,10.11,1/12/2024,Brand X
7570,18.21,1/12/2024,Brand X
7585,16.37,1/12/2024,Brand X
7600,15.6,1/12/2024,Brand X
7615,38.62,1/12/2024,Brand X
7630,48.79,1/12/2024,Brand X
7645,10.09,1/12/2024,Brand X
7660,15.08,1/12/2024,Brand X
7675,7.62,1/12/2024,Brand X
7690,9.15,1/12/2024,Brand X
7705,35.97,1/12/2024,Brand X
7720,53.75,1/12/2024,Brand X
7735,18.41,1/12/2024,Brand X
7750,10.32,1/12/2024,Brand X
7765,12.7,1/12/2024,Brand X
7780,38.44,1/12/2024,Brand X
7795,12.17,1/12/2024,Brand X
7810,51.07,1/12/2024,Brand X
7825,36.52,1/12/2024,Brand X
7840,10.62,1/12/2024,Brand X
7855,17.92,1/12/2024,Brand X
7870,11.13,1/12/2024,Brand X
7885,38.31,1/12/2024,Brand X
7900,42.99,1/12/2024,Brand X
7915,19.39,1/12/2024,Brand X
7930,28.78,1/12/2024,Brand X
7945,54.59,1/12/2024,Brand X
7960,13.88,1/12/2024,Brand X
7975,13.74,1/12/2024,Brand X
7990,12.07,1/12/2024,Brand X
800,49.72,1/13/2024,Brand X
805,9.21,1/13/2024,Brand X
810,41.67,1/13/2024,Brand X
815,18.36,1/13/2024,Brand X
820,14.83,1/13/2024,Brand X
825,9.33,1/13/2024,Brand X
830,38.53,1/13/2024,Brand X
835,50.88,1/13/2024,Brand X
840,17.7,1/13/2024,Brand X
845,43.32,1/13/2024,Brand X
850,31.11,1/13/2024,Brand X
855,36.2,1/13/2024,Brand X
860,10.37,1/13/2024,Brand X
865,10.76,1/13/2024,Brand X
870,10.47,1/13/2024,Brand X
875,25.03,1/13/2024,Brand X
880,17.05,1/13/2024,Brand X
885,15.28,1/13/2024,Brand X
890,35.09,1/13/2024,Brand X
895,8.49,1/13/2024,Brand X
900,13.89,1/13/2024,Brand X
915,13.67,1/13/2024,Brand X
930,35.33,1/13/2024,Brand X
945,42.42,1/13/2024,Brand X
960,50.14,1/13/2024,Brand X
975,13.97,1/13/2024,Brand X
990,12.54,1/13/2024,Brand X
2000,10.92,1/13/2024,Brand X
2005,43.81,1/13/2024,Brand X
2010,51.92,1/13/2024,Brand X
2015,31.46,1/13/2024,Brand X
2020,54.87,1/13/2024,Brand X
2025,14.06,1/13/2024,Brand X
2030,49.07,1/13/2024,Brand X
2035,12.13,1/13/2024,Brand X
2040,11.78,1/13/2024,Brand X
2045,18.72,1/13/2024,Brand X
2050,20.59,1/13/2024,Brand X
2055,13.86,1/13/2024,Brand X
2060,47.84,1/13/2024,Brand X
2065,12.17,1/13/2024,Brand X
2070,36.8,1/13/2024,Brand X
2075,33.09,1/13/2024,Brand X
2080,49.1,1/13/2024,Brand X
2085,31.54,1/13/2024,Brand X
2090,11.99,1/13/2024,Brand X
2095,16.73,1/13/2024,Brand X
2100,17.84,1/13/2024,Brand X
2105,12.72,1/13/2024,Brand X
2110,44.46,1/13/2024,Brand X
2115,19.47,1/13/2024,Brand X
2120,13.92,1/13/2024,Brand X
2125,18.28,1/13/2024,Brand X
2130,14.48,1/13/2024,Brand X
2135,38.65,1/13/2024,Brand X
2140,50.52,1/13/2024,Brand X
2145,56.44,1/13/2024,Brand X
2150,14.94,1/13/2024,Brand X
2155,9.67,1/13/2024,Brand X
2160,18.16,1/13/2024,Brand X
2165,51,1/13/2024,Brand X
2170,46.59,1/13/2024,Brand X
2175,17.99,1/13/2024,Brand X
2180,54.13,1/13/2024,Brand X
2185,17.02,1/13/2024,Brand X
2190,42.86,1/13/2024,Brand X
2195,53.03,1/13/2024,Brand X
2200,9.85,1/13/2024,Brand X
2205,55.5,1/13/2024,Brand X
2210,50.38,1/13/2024,Brand X
2215,39.42,1/13/2024,Brand X
2220,16.41,1/13/2024,Brand X
2225,33.85,1/13/2024,Brand X
2230,44.87,1/13/2024,Brand X
2235,13.33,1/13/2024,Brand X
2240,32.99,1/13/2024,Brand X
2245,37.26,1/13/2024,Brand X
2250,49.84,1/13/2024,Brand X
2255,53.45,1/13/2024,Brand X
2260,36.42,1/13/2024,Brand X
2265,18.79,1/13/2024,Brand X
2270,41.26,1/13/2024,Brand X
2275,31.55,1/13/2024,Brand X
2280,31.28,1/13/2024,Brand X
2285,32.79,1/13/2024,Brand X
2290,15.28,1/13/2024,Brand X
2295,42.86,1/13/2024,Brand X
2300,10.69,1/13/2024,Brand X
2310,52.69,1/13/2024,Brand X
2320,54.2,1/13/2024,Brand X
2330,53.82,1/13/2024,Brand X
2340,16.64,1/13/2024,Brand X
2350,54.29,1/13/2024,Brand X
2360,51.89,1/13/2024,Brand X
2370,14.74,1/13/2024,Brand X
2380,14.83,1/13/2024,Brand X
2390,15.33,1/13/2024,Brand X
2400,15.66,1/13/2024,Brand X
2410,11.94,1/13/2024,Brand X
2420,18.01,1/13/2024,Brand X
2430,14.81,1/13/2024,Brand X
2440,41.52,1/13/2024,Brand X
2450,16.99,1/13/2024,Brand X
2460,9.57,1/13/2024,Brand X
2470,28.51,1/13/2024,Brand X
2480,13.49,1/13/2024,Brand X
2490,12.91,1/13/2024,Brand X
2500,16.01,1/13/2024,Brand X
2510,48.97,1/13/2024,Brand X
2520,27.06,1/13/2024,Brand X
2530,36.09,1/13/2024,Brand X
2540,7.23,1/13/2024,Brand X
2550,16.12,1/13/2024,Brand X
2560,10.59,1/13/2024,Brand X
2570,52.91,1/13/2024,Brand X
2580,20.24,1/13/2024,Brand X
2590,24.64,1/13/2024,Brand X
2600,50.38,1/13/2024,Brand X
2601,39.56,1/13/2024,Brand X
2602,9.41,1/13/2024,Brand X
2603,14.87,1/13/2024,Brand X
2604,16.36,1/13/2024,Brand X
2605,9.09,1/13/2024,Brand X
2606,16.34,1/13/2024,Brand X
2607,15.05,1/13/2024,Brand X
2608,9.77,1/13/2024,Brand X
2609,14.02,1/13/2024,Brand X
2610,14.93,1/13/2024,Brand X
2611,10.01,1/13/2024,Brand X
2612,8.85,1/13/2024,Brand X
2613,10.95,1/13/2024,Brand X
2614,43.19,1/13/2024,Brand X
2615,50.94,1/13/2024,Brand X
2616,44.03,1/13/2024,Brand X
2617,10.72,1/13/2024,Brand X
2618,26.71,1/13/2024,Brand X
2619,15.24,1/13/2024,Brand X
2620,51.1,1/13/2024,Brand X
2630,13.69,1/13/2024,Brand X
2640,16.95,1/13/2024,Brand X
2650,29.49,1/13/2024,Brand X
2660,9.79,1/13/2024,Brand X
2670,9.51,1/13/2024,Brand X
2680,10.27,1/13/2024,Brand X
2690,53.26,1/13/2024,Brand X
2700,51.76,1/13/2024,Brand X
2710,13.03,1/13/2024,Brand X
2720,18.55,1/13/2024,Brand X
2730,49.86,1/13/2024,Brand X
2740,19.12,1/13/2024,Brand X
2750,14.24,1/13/2024,Brand X
2760,11.18,1/13/2024,Brand X
2770,8.33,1/13/2024,Brand X
2780,45.61,1/13/2024,Brand X
2790,20.16,1/13/2024,Brand X
2800,35.84,1/13/2024,Brand X
2815,8.14,1/13/2024,Brand X
2830,18.92,1/13/2024,Brand X
2845,29.28,1/13/2024,Brand X
2860,18.12,1/13/2024,Brand X
2875,15.68,1/13/2024,Brand X
2890,11.38,1/13/2024,Brand X
2900,17.63,1/13/2024,Brand X
2902,25.48,1/13/2024,Brand X
2904,20.54,1/13/2024,Brand X
2905,29.32,1/13/2024,Brand X
2906,11.52,1/13/2024,Brand X
2908,38.25,1/13/2024,Brand X
2910,9.77,1/13/2024,Brand X
2912,17.29,1/13/2024,Brand X
2914,14.42,1/13/2024,Brand X
2916,13.26,1/13/2024,Brand X
2918,12.81,1/13/2024,Brand X
2920,15.83,1/13/2024,Brand X
2935,49.96,1/13/2024,Brand X
2950,15.23,1/13/2024,Brand X
2965,32.03,1/13/2024,Brand X
2980,48.6,1/13/2024,Brand X
2995,26.21,1/13/2024,Brand X
3000,10.93,1/13/2024,Brand X
3005,13.15,1/13/2024,Brand X
3010,42.51,1/13/2024,Brand X
3015,31.66,1/13/2024,Brand X
3020,8.22,1/13/2024,Brand X
3025,30.48,1/13/2024,Brand X
3030,17.73,1/13/2024,Brand X
3035,14.88,1/13/2024,Brand X
3040,12.5,1/13/2024,Brand X
3045,39.82,1/13/2024,Brand X
3050,15.42,1/13/2024,Brand X
3055,12.85,1/13/2024,Brand X
3060,12.79,1/13/2024,Brand X
3065,55.44,1/13/2024,Brand X
3070,17.71,1/13/2024,Brand X
3075,10.24,1/13/2024,Brand X
3080,16.65,1/13/2024,Brand X
3085,45.74,1/13/2024,Brand X
3090,16,1/13/2024,Brand X
3095,9.03,1/13/2024,Brand X
3100,35.48,1/13/2024,Brand X
3105,17.39,1/13/2024,Brand X
3110,19.04,1/13/2024,Brand X
3115,16.84,1/13/2024,Brand X
3120,40.41,1/13/2024,Brand X
3125,31.27,1/13/2024,Brand X
3130,13.31,1/13/2024,Brand X
3135,12.08,1/13/2024,Brand X
3140,11.89,1/13/2024,Brand X
3145,30.21,1/13/2024,Brand X
3150,49.57,1/13/2024,Brand X
3155,44.03,1/13/2024,Brand X
3160,39.92,1/13/2024,Brand X
3165,33.86,1/13/2024,Brand X
3170,35.2,1/13/2024,Brand X
3175,13.95,1/13/2024,Brand X
3180,31.44,1/13/2024,Brand X
3185,11.91,1/13/2024,Brand X
3190,12.1,1/13/2024,Brand X
3195,51.58,1/13/2024,Brand X
3200,9.64,1/13/2024,Brand X
3205,55.8,1/13/2024,Brand X
3210,53.79,1/13/2024,Brand X
3215,8.92,1/13/2024,Brand X
3220,14.27,1/13/2024,Brand X
3225,18,1/13/2024,Brand X
3230,13.93,1/13/2024,Brand X
3235,11.59,1/13/2024,Brand X
3240,50.32,1/13/2024,Brand X
3245,53.92,1/13/2024,Brand X
3250,11.07,1/13/2024,Brand X
3260,9.59,1/13/2024,Brand X
3270,47.71,1/13/2024,Brand X
3280,8.73,1/13/2024,Brand X
3290,15.23,1/13/2024,Brand X
3300,45.7,1/13/2024,Brand X
3310,45.22,1/13/2024,Brand X
3320,50.81,1/13/2024,Brand X
3330,15.26,1/13/2024,Brand X
3340,31.29,1/13/2024,Brand X
3350,18.77,1/13/2024,Brand X
3360,16.61,1/13/2024,Brand X
3370,8.35,1/13/2024,Brand X
3380,8.45,1/13/2024,Brand X
3390,11.39,1/13/2024,Brand X
3400,42.06,1/13/2024,Brand X
3410,10.14,1/13/2024,Brand X
3420,16.84,1/13/2024,Brand X
3430,27.61,1/13/2024,Brand X
3440,57.98,1/13/2024,Brand X
3450,31.79,1/13/2024,Brand X
3460,27.72,1/13/2024,Brand X
3470,12.64,1/13/2024,Brand X
3480,11.04,1/13/2024,Brand X
3490,13.62,1/13/2024,Brand X
3500,12.91,1/13/2024,Brand X
3515,19.02,1/13/2024,Brand X
3530,35.1,1/13/2024,Brand X
3545,54.84,1/13/2024,Brand X
3560,15.98,1/13/2024,Brand X
3575,51.05,1/13/2024,Brand X
3590,51.21,1/13/2024,Brand X
3605,12.52,1/13/2024,Brand X
3620,17.89,1/13/2024,Brand X
3635,20.48,1/13/2024,Brand X
3650,27.24,1/13/2024,Brand X
3665,26.2,1/13/2024,Brand X
3680,14.52,1/13/2024,Brand X
3695,18.9,1/13/2024,Brand X
3710,27.63,1/13/2024,Brand X
3725,12.57,1/13/2024,Brand X
3740,9.28,1/13/2024,Brand X
3755,44.97,1/13/2024,Brand X
3770,12.49,1/13/2024,Brand X
3785,17.7,1/13/2024,Brand X
3800,33.32,1/13/2024,Brand X
3815,26.72,1/13/2024,Brand X
3830,13.47,1/13/2024,Brand X
3845,48.6,1/13/2024,Brand X
3860,28.6,1/13/2024,Brand X
3875,18.5,1/13/2024,Brand X
3890,11.91,1/13/2024,Brand X
3905,32.95,1/13/2024,Brand X
3920,13.34,1/13/2024,Brand X
3935,13.18,1/13/2024,Brand X
3950,52.42,1/13/2024,Brand X
3965,15.39,1/13/2024,Brand X
3980,48.1,1/13/2024,Brand X
3995,10.3,1/13/2024,Brand X
4000,15.26,1/13/2024,Brand X
4005,49.86,1/13/2024,Brand X
